time,voltage1,voltage2,voltage3,voltage4,voltage5,current1,current2,current3,current4,current5
1890.35,-70.00732422,-70.3125,-70.37353516,-70.37353516,-70.49560547,0,0,0,0,0
1890.4,-70.00732422,-70.34301758,-70.40405273,-70.40405273,-70.46508789,0,0,0,0,0
1890.45,-70.0378418,-70.37353516,-70.34301758,-70.37353516,-70.49560547,0,0,0,0,0
1890.5,-70.00732422,-70.34301758,-70.34301758,-70.40405273,-70.49560547,0,0,0,0,0
1890.55,-69.97680664,-70.3125,-70.3125,-70.37353516,-70.49560547,0,0,0,0,0
1890.6,-70.00732422,-70.3125,-70.34301758,-70.43457031,-70.49560547,0,0,0,0,0
1890.65,-70.00732422,-70.3125,-70.37353516,-70.43457031,-70.49560547,0,0,0,0,0
1890.7,-70.0378418,-70.3125,-70.34301758,-70.40405273,-70.52612305,0,0,0,0,0
1890.75,-70.00732422,-70.3125,-70.3125,-70.37353516,-70.49560547,0,0,0,0,0
1890.8,-70.00732422,-70.28198242,-70.34301758,-70.40405273,-70.49560547,0,0,0,0,0
1890.85,-70.00732422,-70.28198242,-70.34301758,-70.40405273,-70.52612305,0,0,0,0,0
1890.9,-70.00732422,-70.34301758,-70.34301758,-70.43457031,-70.49560547,0,0,0,0,0
1890.95,-70.00732422,-70.34301758,-70.3125,-70.49560547,-70.49560547,0,0,0,0,0
1891,-69.97680664,-70.3125,-70.3125,-70.46508789,-70.52612305,0,0,0,0,0
1891.05,-69.97680664,-70.28198242,-70.28198242,-70.43457031,-70.49560547,0,0,0,0,0
1891.1,-70.0378418,-70.34301758,-70.28198242,-70.43457031,-70.52612305,0,0,0,0,0
1891.15,-69.97680664,-70.3125,-70.28198242,-70.40405273,-70.52612305,0,0,0,0,0
1891.2,-69.94628906,-70.34301758,-70.34301758,-70.46508789,-70.5871582,0,0,0,0,0
1891.25,-69.97680664,-70.3125,-70.3125,-70.43457031,-70.49560547,0,0,0,0,0
1891.3,-70.00732422,-70.3125,-70.28198242,-70.40405273,-70.49560547,0,0,0,0,0
1891.35,-70.00732422,-70.3125,-70.3125,-70.37353516,-70.49560547,0,0,0,0,0
1891.4,-70.00732422,-70.3125,-70.34301758,-70.40405273,-70.46508789,0,0,0,0,0
1891.45,-69.97680664,-70.34301758,-70.3125,-70.40405273,-70.52612305,0,0,0,0,0
1891.5,-69.97680664,-70.28198242,-70.3125,-70.43457031,-70.49560547,0,0,0,0,0
1891.55,-70.00732422,-70.28198242,-70.25146484,-70.43457031,-70.49560547,0,0,0,0,0
1891.6,-70.0378418,-70.3125,-70.3125,-70.40405273,-70.49560547,0,0,0,0,0
1891.65,-70.00732422,-70.34301758,-70.28198242,-70.43457031,-70.49560547,0,0,0,0,0
1891.7,-70.00732422,-70.34301758,-70.28198242,-70.43457031,-70.49560547,0,0,0,0,0
1891.75,-69.97680664,-70.3125,-70.28198242,-70.40405273,-70.49560547,0,0,0,0,0
1891.8,-70.00732422,-70.3125,-70.25146484,-70.43457031,-70.49560547,0,0,0,0,0
1891.85,-70.00732422,-70.28198242,-70.25146484,-70.40405273,-70.49560547,0,0,0,0,0
1891.9,-69.97680664,-70.3125,-70.25146484,-70.37353516,-70.52612305,0,0,0,0,0
1891.95,-69.97680664,-70.3125,-70.28198242,-70.37353516,-70.46508789,0,0,0,0,0
1892,-70.00732422,-70.3125,-70.28198242,-70.43457031,-70.46508789,0,0,0,0,0
1892.05,-69.97680664,-70.28198242,-70.34301758,-70.43457031,-70.49560547,0,0,0,0,0
1892.1,-70.00732422,-70.28198242,-70.28198242,-70.37353516,-70.46508789,0,0,0,0,0
1892.15,-69.97680664,-70.25146484,-70.28198242,-70.40405273,-70.49560547,0,0,0,0,0
1892.2,-70.00732422,-70.3125,-70.25146484,-70.43457031,-70.49560547,0,0,0,0,0
1892.25,-70.00732422,-70.3125,-70.28198242,-70.43457031,-70.46508789,0,0,0,0,0
1892.3,-70.00732422,-70.3125,-70.3125,-70.43457031,-70.49560547,0,0,0,0,0
1892.35,-70.0378418,-70.28198242,-70.34301758,-70.43457031,-70.46508789,0,0,0,0,0
1892.4,-69.97680664,-70.25146484,-70.34301758,-70.37353516,-70.46508789,0,0,0,0,0
1892.45,-69.97680664,-70.25146484,-70.28198242,-70.43457031,-70.49560547,0,0,0,0,0
1892.5,-70.00732422,-70.28198242,-70.3125,-70.37353516,-70.49560547,0,0,0,0,0
1892.55,-70.00732422,-70.3125,-70.3125,-70.40405273,-70.49560547,0,0,0,0,0
1892.6,-70.0378418,-70.28198242,-70.25146484,-70.40405273,-70.46508789,0,0,0,0,0
1892.65,-70.00732422,-70.28198242,-70.28198242,-70.40405273,-70.49560547,0,0,0,0,0
1892.7,-69.97680664,-70.28198242,-70.3125,-70.46508789,-70.49560547,0,0,0,0,0
1892.75,-69.94628906,-70.25146484,-70.3125,-70.46508789,-70.49560547,0,0,0,0,0
1892.8,-69.94628906,-70.3125,-70.3125,-70.43457031,-70.49560547,0,0,0,0,0
1892.85,-69.97680664,-70.28198242,-70.34301758,-70.40405273,-70.49560547,0,0,0,0,0
1892.9,-69.97680664,-70.28198242,-70.28198242,-70.49560547,-70.49560547,0,0,0,0,0
1892.95,-70.00732422,-70.25146484,-70.28198242,-70.46508789,-70.49560547,0,0,0,0,0
1893,-70.00732422,-70.28198242,-70.28198242,-70.46508789,-70.49560547,0,0,0,0,0
1893.05,-70.00732422,-70.34301758,-70.28198242,-70.37353516,-70.49560547,0,0,0,0,0
1893.1,-70.00732422,-70.25146484,-70.34301758,-70.43457031,-70.49560547,0,0,0,0,0
1893.15,-70.0378418,-70.28198242,-70.25146484,-70.43457031,-70.49560547,0,0,0,0,0
1893.2,-70.00732422,-70.3125,-70.3125,-70.43457031,-70.46508789,0,0,0,0,0
1893.25,-70.00732422,-70.3125,-70.25146484,-70.49560547,-70.49560547,0,0,0,0,0
1893.3,-70.00732422,-70.28198242,-70.28198242,-70.43457031,-70.49560547,0,0,0,0,0
1893.35,-70.0378418,-70.28198242,-70.34301758,-70.46508789,-70.49560547,0,0,0,0,0
1893.4,-70.00732422,-70.3125,-70.3125,-70.43457031,-70.49560547,0,0,0,0,0
1893.45,-70.00732422,-70.34301758,-70.34301758,-70.40405273,-70.49560547,0,0,0,0,0
1893.5,-69.97680664,-70.3125,-70.3125,-70.40405273,-70.46508789,0,0,0,0,0
1893.55,-69.97680664,-70.3125,-70.37353516,-70.40405273,-70.46508789,0,0,0,0,0
1893.6,-70.0378418,-70.34301758,-70.3125,-70.43457031,-70.49560547,0,0,0,0,0
1893.65,-70.00732422,-70.28198242,-70.34301758,-70.37353516,-70.43457031,0,0,0,0,0
1893.7,-70.00732422,-70.3125,-70.28198242,-70.37353516,-70.46508789,0,0,0,0,0
1893.75,-70.0378418,-70.3125,-70.3125,-70.43457031,-70.49560547,0,0,0,0,0
1893.8,-70.00732422,-70.3125,-70.28198242,-70.37353516,-70.46508789,0,0,0,0,0
1893.85,-70.00732422,-70.25146484,-70.28198242,-70.37353516,-70.49560547,0,0,0,0,0
1893.9,-69.97680664,-70.34301758,-70.34301758,-70.40405273,-70.49560547,0,0,0,0,0
1893.95,-69.97680664,-70.28198242,-70.3125,-70.40405273,-70.49560547,0,0,0,0,0
1894,-69.97680664,-70.3125,-70.3125,-70.40405273,-70.43457031,0,0,0,0,0
1894.05,-69.97680664,-70.25146484,-70.28198242,-70.40405273,-70.46508789,0,0,0,0,0
1894.1,-70.00732422,-70.28198242,-70.34301758,-70.40405273,-70.49560547,0,0,0,0,0
1894.15,-69.94628906,-70.28198242,-70.34301758,-70.40405273,-70.43457031,0,0,0,0,0
1894.2,-70.00732422,-70.3125,-70.28198242,-70.40405273,-70.43457031,0,0,0,0,0
1894.25,-69.94628906,-70.34301758,-70.28198242,-70.37353516,-70.49560547,0,0,0,0,0
1894.3,-70.0378418,-70.28198242,-70.34301758,-70.37353516,-70.46508789,0,0,0,0,0
1894.35,-69.97680664,-70.34301758,-70.3125,-70.40405273,-70.46508789,0,0,0,0,0
1894.4,-70.0378418,-70.28198242,-70.34301758,-70.37353516,-70.46508789,0,0,0,0,0
1894.45,-69.97680664,-70.3125,-70.34301758,-70.37353516,-70.49560547,0,0,0,0,0
1894.5,-70.0378418,-70.3125,-70.3125,-70.40405273,-70.49560547,0,0,0,0,0
