7,-69.70214844,-69.82421875,-69.39697266,-69.73266602,-70.22094727,-69.39697266,-69.73266602,-69.79370117,-69.94628906,-69.82421875,-69.91577148,-70.40405273,-70.09887695,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875
7.1,-69.70214844,-69.79370117,-69.39697266,-69.73266602,-70.22094727,-69.39697266,-69.79370117,-69.85473633,-69.91577148,-69.82421875,-69.94628906,-70.37353516,-70.09887695,6.713867188,6.713867188,7.32421875,7.32421875,6.713867188,7.32421875,7.32421875,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.103515625
7.2,-69.70214844,-69.79370117,-69.39697266,-69.73266602,-70.22094727,-69.42749023,-69.76318359,-69.85473633,-69.91577148,-69.82421875,-69.94628906,-70.40405273,-70.09887695,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.103515625,6.713867188,6.713867188,7.32421875,6.713867188,7.32421875,6.713867188,6.713867188
7.3,-69.73266602,-69.79370117,-69.42749023,-69.70214844,-70.22094727,-69.36645508,-69.79370117,-69.82421875,-69.94628906,-69.85473633,-69.97680664,-70.43457031,-70.09887695,6.713867188,7.32421875,6.713867188,6.103515625,6.713867188,7.32421875,7.32421875,6.713867188,6.713867188,6.713867188,6.103515625,7.32421875,6.713867188
7.4,-69.70214844,-69.82421875,-69.39697266,-69.70214844,-70.25146484,-69.42749023,-69.76318359,-69.82421875,-69.94628906,-69.88525391,-69.97680664,-70.40405273,-70.06835938,6.713867188,6.713867188,7.32421875,7.32421875,6.713867188,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188
7.5,-69.67163086,-69.79370117,-69.45800781,-69.70214844,-70.19042969,-69.42749023,-69.76318359,-69.76318359,-69.97680664,-69.85473633,-69.97680664,-70.37353516,-70.12939453,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,7.32421875,6.713867188,7.32421875,7.32421875,6.713867188
7.6,-69.70214844,-69.79370117,-69.45800781,-69.73266602,-70.19042969,-69.39697266,-69.76318359,-69.79370117,-69.97680664,-69.82421875,-69.94628906,-70.40405273,-70.09887695,6.713867188,6.103515625,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875
7.7,-69.67163086,-69.76318359,-69.42749023,-69.73266602,-70.19042969,-69.42749023,-69.76318359,-69.79370117,-70.00732422,-69.82421875,-69.97680664,-70.40405273,-70.09887695,7.32421875,7.32421875,6.713867188,6.713867188,7.32421875,6.713867188,7.32421875,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188
7.8,-69.70214844,-69.76318359,-69.45800781,-69.73266602,-70.22094727,-69.42749023,-69.82421875,-69.82421875,-69.91577148,-69.82421875,-69.97680664,-70.37353516,-70.12939453,6.103515625,6.713867188,6.103515625,6.713867188,6.713867188,6.103515625,7.32421875,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188,7.32421875
7.9,-69.70214844,-69.79370117,-69.45800781,-69.73266602,-70.22094727,-69.36645508,-69.79370117,-69.79370117,-69.97680664,-69.85473633,-70.00732422,-70.43457031,-70.09887695,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.103515625
8,-69.67163086,-69.73266602,-69.48852539,-69.76318359,-70.25146484,-69.39697266,-69.79370117,-69.76318359,-69.97680664,-69.82421875,-69.97680664,-70.40405273,-70.09887695,7.32421875,7.32421875,6.713867188,6.713867188,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,7.32421875
